City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
701,Belmonte,BR,-15.8631,-38.8828,77.0,78,20,5.75,few clouds
702,Richards Bay,ZA,-28.783,32.0377,71.35,95,10,6.55,clear sky
703,Seoul,KR,37.5683,126.9778,57.2,51,0,4.61,clear sky
704,Hervey Bay,AU,-25.2986,152.8535,66.99,46,0,4.0,clear sky
705,Chaman,PK,30.9236,66.4512,68.34,16,17,5.55,few clouds
706,Berdigestyakh,RU,62.0989,126.6992,9.77,92,100,4.54,overcast clouds
707,Buin,CL,-33.7333,-70.75,82.4,13,0,4.61,clear sky
708,Dingle,PH,10.9995,122.6711,78.31,80,92,5.93,overcast clouds
709,Ribeira Brava,PT,32.65,-17.0667,63.0,94,100,1.99,overcast clouds
710,Maceio,BR,-9.6658,-35.7353,71.6,100,75,8.05,light rain
711,Losevo,RU,50.6767,40.045,46.08,94,100,11.48,overcast clouds
712,Lafiagi,NG,8.8667,5.4167,85.05,59,46,8.3,scattered clouds
713,Islamkot,PK,24.6997,70.177,77.52,33,0,9.84,clear sky
714,Grootfontein,NA,-19.5667,18.1167,59.72,43,0,6.13,clear sky
715,Rio Pardo,BR,-29.9897,-52.3781,66.78,78,100,11.41,overcast clouds
716,Port Perry,CA,44.1068,-78.9444,55.4,100,90,14.97,light rain
717,Ketchikan,US,55.3422,-131.6461,42.8,56,90,5.75,overcast clouds
718,Porto De Moz,BR,-1.7483,-52.2383,74.86,94,89,2.59,light rain
719,Penzance,GB,50.1186,-5.5371,41.0,70,6,6.91,clear sky
